vvweight_post,person_of_color,college,female,medicare_expand,vote_wait,votereg_problem
.37977363,0,0,1,1,15,0
.50428055,0,0,0,1,,0
2.1707678,0,1,1,1,,1
.42675104,0,1,1,1,,0
.34722386,0,0,1,1,,0
.54905844,0,0,1,1,,0
1.3909829,0,0,1,1,,0
.58183086,0,0,1,1,,0
1.2435734,1,1,1,1,5,0
2.8705446,1,0,1,1,,0
.74757183,0,1,1,1,,0
15.000001,1,0,0,1,,0
.73517307,0,1,1,1,,0
1.4140916,1,1,1,1,,0
1.0469348,1,1,0,0,90,0
.85005617,1,0,1,1,,0
.66362146,0,1,1,1,,0
.91068511,0,1,1,0,,0
2.2056192,0,0,1,1,,0
14.167064,1,0,0,1,90,0
4.2342257,1,1,1,1,,0
1.3229467,0,1,1,1,,0
.87503037,0,1,1,1,0,0
.44549861,0,0,1,1,,0
1.1847161,1,1,1,1,5,0
.96185439,0,1,0,1,5,0
1.4293063,1,1,1,0,,0
1.8299885,0,1,0,1,0,0
1.964513,0,1,1,0,5,0
1.3662234,0,1,0,0,,0
1.1643822,0,1,1,1,,0
.66420418,0,1,1,0,,0
1.2435324,0,0,0,1,0,0
1.3224394,0,1,1,1,,0
1.9446735,0,1,1,0,15,0
1.1305757,0,1,1,0,90,0
.45338273,0,0,0,1,,0
.28005064,0,1,1,0,5,0
1.083645,0,0,1,0,,0
2.0021639,0,1,0,0,15,0
1.2120942,0,0,0,1,,0
.08520635,0,1,0,1,,0
6.9343405,1,0,0,1,15,0
.64371164,0,0,1,1,,0
.60775208,0,0,0,1,,0
2.2892724,0,0,1,0,,0
.32396411,1,1,0,0,,0
.83131328,0,1,0,0,,0
1.2637183,0,1,0,0,,0
.66114381,0,0,1,0,,0
.55849453,0,0,1,0,,0
.959877,0,0,0,0,90,0
1.2102253,0,0,1,0,5,0
1.3237682,0,0,1,1,,0
1.1733765,0,1,1,1,,0
.68286766,0,1,1,1,,0
.81832614,0,1,0,1,,0
.80772987,0,1,0,1,,0
1.171763,0,0,0,0,5,0
.73197761,0,1,1,1,,0
.34338658,0,1,0,1,,0
.82171237,0,1,0,1,,0
.29182267,1,1,0,1,,0
.54454242,0,1,1,1,,0
1.3453679,0,1,1,1,,0
.60567484,0,1,1,1,,0
1.1992076,0,0,1,1,,0
.21859981,0,0,0,1,,0
.90208015,0,1,1,1,,0
1.2185073,0,0,1,0,5,0
.53141739,0,0,1,1,,0
.70176363,0,1,1,1,,0
.44576477,0,1,1,1,,0
.47318688,0,1,0,0,0,0
.41232669,0,0,1,1,,0
.89591851,0,1,0,1,0,0
.21026078,0,0,0,1,0,0
.74964696,0,1,0,0,15,0
.74309966,0,0,1,0,0,0
.5395677,0,1,0,0,,0
.83387568,0,1,0,1,45,0
.32151498,0,0,1,1,,0
.29411186,0,0,1,1,15,0
.84866913,0,0,1,1,,0
.55357186,0,0,0,1,,0
1.3453679,0,1,1,1,,0
.77622856,0,0,1,0,,0
.90208015,0,1,1,1,,0
.90208015,0,1,1,1,,0
.54708153,0,0,1,1,,0
.5395677,0,1,0,0,,0
1.0553834,0,1,1,0,,0
.85886034,0,1,1,1,,0
.78169861,0,1,0,1,0,0
.47818477,0,0,1,1,,0
.83349188,0,1,0,0,5,0
.81330359,0,1,0,0,0,0
1.3853711,0,1,1,0,5,0
.49298138,0,1,0,1,,0
.00012347,1,1,1,0,,0
.54639967,0,1,1,1,,0
.83157063,0,1,1,1,,0
2.5409674,0,1,1,1,,0
.67478464,0,0,0,0,,0
.23842774,0,0,1,1,,0
1.2261262,0,1,0,0,,0
1.1775085,0,1,1,0,0,0
1.2859842,0,1,1,1,,0
.74964696,0,1,0,0,45,0
.25900841,0,0,1,1,,0
.80618346,0,1,1,1,,0
.64535185,0,0,1,0,,0
.79322504,0,1,1,1,,0
1.0720662,0,0,1,0,,0
2.4842033,1,1,0,1,,0
2.3034606,0,0,0,1,15,0
3.0689457,1,0,1,1,,0
1.2723042,0,1,1,1,,1
.48061122,0,1,0,1,0,0
5.8762874,1,0,0,1,15,0
.69758284,0,1,0,1,,0
1.0312403,0,1,0,0,,0
.30508664,0,0,1,1,,0
1.0705566,0,0,0,0,,0
.50205928,0,0,0,1,,0
.5520601,0,1,1,1,,0
.56753616,0,0,0,1,,0
1.3086396,0,0,1,1,,0
.32151498,0,0,1,0,,0
.5166607,0,1,1,1,,0
.91414801,0,1,0,0,,0
.32151498,0,0,1,0,,0
1.8497389,0,1,1,1,,0
1.0089788,0,1,1,0,,0
.49247923,0,1,1,1,,0
1.9154301,0,1,1,0,,0
.69704106,0,1,1,1,,0
1.0089788,0,1,1,1,,0
.96982924,0,0,1,0,,0
.84207556,0,1,0,0,,0
.76611394,0,0,1,1,,
.12966807,0,1,0,1,,0
.84042429,0,1,1,1,5,0
.60567484,0,0,1,1,,0
.40014035,1,1,0,1,5,0
1.0375257,0,1,1,1,,0
1.0073402,0,1,1,0,,0
.27735952,0,1,0,1,,0
.58756417,0,0,0,1,0,0
.47555038,0,0,0,1,,0
.87503037,0,1,1,1,,0
.78999937,0,1,1,0,,0
.55627613,0,0,1,1,,0
.53712493,0,1,0,0,,0
.52840112,0,1,0,0,,0
2.0565813,0,1,0,0,,0
.96982924,0,1,1,0,,0
.22799235,1,1,1,1,,0
.70334482,0,1,1,1,,0
.56451553,1,1,0,1,,0
.83843654,0,0,1,1,,0
.58756417,0,0,0,1,,0
.71214509,0,1,1,1,,0
.99118762,0,1,1,1,,0
.32187498,1,1,1,1,,0
.14377827,1,1,1,1,,0
.50777557,0,1,1,1,,0
.57129424,0,0,1,1,,0
.82823782,0,1,1,1,0,0
.78834271,0,0,1,0,,0
.68876961,0,1,0,0,,0
.35663562,0,1,0,1,,0
.66888331,0,0,0,1,,0
.62344112,0,0,1,0,0,0
.88770711,0,1,0,0,45,0
.72336938,0,0,1,1,,0
.48650224,0,1,1,1,15,0
.61576252,0,0,1,1,,0
.63979109,0,1,0,1,0,0
.78325942,0,1,0,0,0,0
.57621553,0,1,1,0,,0
.79188203,0,0,0,1,,0
1.0024952,0,1,1,1,,0
.39603821,0,1,1,0,,0
.41384289,0,0,1,1,,0
1.0089788,0,1,1,1,,0
1.565087,1,0,1,1,,0
.93856419,0,1,0,1,,0
1.5653481,0,1,1,0,,0
.48623725,0,1,0,0,,0
.92539726,0,0,1,0,0,0
.37466383,0,0,1,0,90,0
.16675219,1,1,1,1,90,0
1.8630633,0,1,1,1,,0
.86033919,0,1,1,0,,0
.14419259,0,1,0,1,,0
1.5332671,0,1,1,1,,0
.27974494,0,1,0,1,,0
.46121944,0,0,1,1,45,0
.00012834,1,1,0,1,5,0
.35762005,0,0,1,1,,0
.87648993,0,1,1,1,,1
.60548298,0,0,0,1,,0
1.6224053,0,1,1,0,,0
1.1333667,0,0,1,1,,0
.65761034,0,1,1,0,5,0
1.0658609,0,1,0,0,5,0
.66432486,1,1,1,0,,0
1.1051148,0,1,1,0,90,1
.53850387,0,1,0,1,,0
.32735151,0,1,0,1,,0
.56145568,0,1,0,1,,0
.82823782,0,1,1,1,,0
1.3882098,0,1,1,1,,0
.87487704,0,1,1,0,,0
1.0303138,0,1,1,1,,0
2.0635752,0,0,1,0,15,0
1.5825708,0,1,1,0,0,0
.43756134,0,0,1,0,,0
.467867,0,1,0,1,,0
.44576477,0,1,1,0,,0
.467867,0,1,0,1,,0
1.4736716,0,1,0,0,45,0
1.0832903,0,0,0,0,,0
.45925723,0,0,1,1,0,0
.48623725,0,1,0,1,,0
2.1179807,0,1,1,0,45,0
.59695705,0,1,1,1,,0
.28244761,0,1,0,1,,0
.78549214,0,1,0,0,,0
.36338473,0,1,1,0,5,0
.80772987,0,1,0,1,,0
.61136807,0,1,1,1,,0
.51369711,0,1,1,1,,0
.65761034,0,1,1,1,0,0
.47818477,0,0,1,1,,0
.9205371,0,1,1,1,,0
.70389584,0,0,1,1,,0
1.2093973,0,1,0,1,,0
.9885615,0,0,0,0,,0
1.8146926,0,1,0,0,,0
1.2289604,0,1,1,0,5,0
.53141739,0,0,1,1,,0
.95911649,0,0,1,0,,0
.53850387,0,1,0,1,,0
.49835534,0,0,1,1,,0
.88351084,0,1,1,1,,0
.82120334,0,1,1,1,,0
.68903187,0,1,1,1,,0
.87503037,0,1,1,1,,0
.23647347,0,0,1,1,,1
.41384514,0,1,0,1,5,0
.47818477,0,1,1,1,,0
.55668291,0,0,1,1,,0
.95833661,0,0,0,1,,0
1.3378587,0,1,1,1,,0
.44403192,0,0,0,1,,0
.55512208,0,1,0,1,5,0
.84749324,0,1,1,0,,0
1.5961737,1,1,0,1,5,0
.74269621,0,1,1,1,,0
.48623725,0,1,0,1,0,0
.69022121,0,1,1,1,,0
.4929445,0,1,1,0,,0
1.4736716,0,1,0,0,90,0
1.6751342,0,1,1,0,,0
1.0575436,0,0,0,1,,0
.16488054,0,0,1,1,,0
1.6936873,0,1,1,0,,0
.1934593,0,1,0,1,45,0
.53660974,0,1,1,1,,0
1.321627,0,0,0,0,,0
.95647935,0,0,1,0,,0
1.2956859,1,1,0,1,,0
1.5897417,0,0,0,0,,0
1.3866387,0,0,0,1,,0
.5166607,0,1,1,0,,0
.41241319,0,0,0,0,,0
.74092797,0,0,0,0,,0
.86400653,0,0,0,1,,0
.95647935,0,1,1,0,,0
.67939751,0,1,0,0,90,0
.44751869,1,0,0,1,,0
.41936639,0,1,0,1,5,0
.56769172,0,0,1,1,,0
3.0303793,0,0,0,1,,0
.5934879,0,0,1,0,,0
1.0988854,0,1,1,1,45,0
.418792,0,1,1,1,,0
.62328374,1,0,1,1,,0
.64342306,0,0,1,0,15,0
1.0685243,0,0,0,0,,0
.66362146,0,1,1,1,,0
.89979027,0,1,0,1,,0
1.545549,1,1,1,1,15,1
.28298809,0,1,0,1,15,0
.42325269,1,1,1,1,,0
.37579308,0,0,0,1,,0
.7785698,0,1,1,1,,0
.56769172,0,0,1,0,,0
1.3009994,0,0,1,1,,0
.89227094,0,0,1,0,,0
1.0055749,0,0,0,0,,0
.79260977,0,1,1,0,,0
.67653821,0,0,0,1,,0
.83668155,0,1,1,0,,0
.91634055,1,1,0,1,,0
.83016347,0,0,1,1,,0
.4412916,0,1,0,1,,0
.85332029,0,1,1,0,,0
.90861899,0,1,1,1,,0
.63979904,0,0,1,0,,0
.35654283,1,0,1,1,,0
1.3605094,1,1,0,1,15,0
2.2052878,1,1,0,0,,0
.21859981,0,0,0,1,,0
10.360564,0,0,0,1,15,0
.54426283,0,0,1,1,,0
2.5246189,0,0,1,0,,0
.31185551,0,0,1,0,,0
.4367645,0,0,1,1,,0
.63687221,0,1,0,0,5,0
.6650994,0,0,1,0,,0
2.3480729,0,0,0,0,15,0
.44438525,0,0,1,1,,0
.94649839,0,0,1,0,,0
.18484236,0,0,0,0,,0
.47852126,1,0,1,1,0,0
1.1098917,0,1,1,1,,0
.31734531,1,0,1,0,,0
.33794933,1,0,0,0,,0
.81495964,1,1,1,1,,0
.32755214,1,0,1,1,,0
.56769172,0,0,1,1,,0
.33481521,0,0,0,1,,0
.79710997,0,0,0,0,5,0
.44751869,1,0,0,1,,0
.9346259,1,0,1,0,0,0
1.7449845,0,1,0,1,,0
1.88705,0,1,0,1,,0
.78416679,0,0,1,1,,0
.69094329,1,0,0,0,,0
.87648993,0,1,1,1,,0
1.3266306,0,0,1,0,5,0
.63081136,1,1,0,0,5,0
.68166296,0,0,0,1,,0
1.9404427,1,1,1,1,,0
.41778409,0,0,1,1,,0
.36834622,1,1,1,1,90,0
1.0707049,0,1,0,1,,0
.9806306,0,1,0,1,,0
.57391088,0,1,1,0,,0
.73525227,0,1,0,1,,0
.42925136,0,0,1,0,,0
1.052174,0,0,1,0,,0
1.1031853,1,1,1,1,,0
1.4520413,0,1,1,1,,0
.52547927,0,1,1,1,15,0
.71600236,0,1,1,0,,0
1.884385,0,1,1,0,,1
1.1053664,0,1,1,1,,0
.18336659,1,0,1,1,,0
.26282489,0,1,1,1,90,0
1.0993708,0,1,1,1,,0
.23309741,0,0,1,0,0,0
.77952706,0,0,1,0,,0
1.5345491,0,1,1,1,,0
.31368062,0,0,1,1,90,0
.31734531,1,0,1,1,,0
.89481372,0,1,0,1,,0
.53055451,0,0,1,0,,0
1.2185073,0,0,1,0,5,0
.29651089,0,0,1,1,,0
1.6189277,1,1,0,0,,0
.97725982,1,0,0,1,,0
.45338273,0,1,0,1,,0
1.6190042,0,0,0,1,,0
.31197622,1,1,0,0,,0
.89139963,1,0,1,0,0,0
3.5244176,1,1,0,1,,0
.86499117,0,0,1,0,,0
.31197622,1,1,0,0,,0
3.8276471,1,1,1,1,,0
1.149787,0,1,0,1,5,0
.40708667,1,1,1,1,,0
.67380451,1,0,1,1,,0
.92774583,0,0,1,1,,0
.82348504,0,0,1,1,,0
1.5034206,0,0,0,1,,0
.87822308,0,1,1,1,,0
.6352842,0,0,1,0,,0
1.4406663,1,0,0,1,0,0
.37340532,1,0,1,1,,0
.25796731,1,0,1,1,,0
.49803656,0,1,1,1,,0
2.2054962,1,0,1,1,0,0
.35211558,0,0,1,1,,0
.35944839,1,1,1,1,,0
.31185551,0,0,1,1,,0
4.5926804,1,0,0,1,,0
.4924449,0,0,1,1,,0
.5934879,0,0,1,1,,0
.57153533,1,1,0,1,,0
.60549607,0,1,0,1,,0
.36890937,0,1,1,0,,0
1.5123323,0,0,1,1,,0
.70842141,0,1,1,1,5,0
.92897838,0,1,0,1,,0
2.1805443,1,1,1,1,45,0
1.9123922,0,1,1,1,,0
.59065576,0,1,1,1,,0
.44366883,0,0,1,1,45,0
1.8477729,0,1,1,0,,0
.23647347,0,0,1,1,15,0
.64118509,0,1,1,1,,0
4.3032449,0,0,0,1,,0
1.1691761,1,1,0,1,,0
.70552308,0,0,1,1,,0
.73000922,0,0,0,0,,0
1.9485252,1,1,1,1,,0
1.9603633,0,0,1,0,,0
.24200034,1,1,1,0,45,0
.29406447,0,0,1,1,,0
1.2966798,0,0,1,0,,0
.52321266,0,1,1,1,,0
.37977363,0,0,1,1,,0
1.9004261,0,0,1,0,,0
.53667845,1,1,0,1,,0
.59384461,0,0,0,0,,0
.93077888,0,1,1,0,,0
1.7822382,0,0,0,0,,0
.50868176,0,0,1,1,0,0
1.550952,1,1,1,0,,0
.83927151,0,0,1,0,,0
.64535185,0,0,1,1,,0
.45531843,1,1,1,1,,0
.49290543,0,0,0,1,,0
.69022121,0,1,1,1,,0
.57150951,1,1,1,1,5,0
.33166022,1,1,1,1,,1
.46876008,0,0,0,0,,0
.49451305,0,1,1,1,0,0
.4090614,0,0,1,0,,0
.332421,1,1,1,1,,0
.75510903,0,1,1,1,,0
.77569335,0,1,1,1,,0
.72329675,0,0,1,0,,0
1.1246128,0,0,1,1,,0
.45468033,0,0,1,1,,0
.79322504,0,1,1,1,,0
.65441221,0,1,1,1,,0
.43884645,0,0,1,1,,0
.65494264,0,0,1,1,,0
.62884215,1,0,0,0,,0
1.4978688,1,0,1,0,,0
.51345173,0,0,1,1,,0
.41778409,0,0,1,1,,0
2.4335727,1,1,1,1,5,0
.79710997,0,0,0,0,,0
.81404522,1,1,1,1,,0
.42479366,1,1,0,1,15,0
.78416679,0,0,1,1,5,0
1.0904288,0,0,1,1,5,0
1.4684621,0,0,1,1,,0
1.5164443,0,1,0,1,,0
1.3374454,0,1,1,1,,0
.84526855,1,0,1,1,,0
1.2438465,1,0,1,1,,0
.12426219,1,1,0,1,,0
.38018554,1,1,1,0,,0
.47047998,1,1,0,1,5,0
1.5680462,1,0,1,1,,0
.74458296,1,1,0,1,15,0
.69169655,0,1,0,1,,0
.78667145,0,0,0,0,,0
.18806989,0,0,1,1,,0
.48835863,1,0,1,0,5,0
.59517726,0,0,1,1,,0
.28649964,1,1,0,0,,0
1.2241234,0,0,1,1,,0
.49228875,1,1,0,1,,0
.78416679,0,0,1,1,,0
.94909391,1,0,0,1,90,0
.45237472,1,1,1,0,,0
3.2800605,1,0,1,1,,0
.72296823,1,1,0,1,,0
.64118509,0,0,1,1,,0
1.1967611,1,0,0,1,,0
.42533545,1,1,0,1,,0
.09479461,1,1,1,1,,0
.13766851,1,1,1,1,45,0
3.9834652,0,0,0,0,,0
1.6438986,1,1,1,1,,0
.2375358,0,1,1,1,,0
.65453592,0,1,1,1,,0
.29863385,1,1,0,1,,0
.81358397,0,0,1,1,,0
.54413744,0,0,1,0,,0
.36063596,1,1,0,0,5,0
1.0721571,0,0,1,0,,0
4.6107255,0,0,0,1,,0
1.2723042,0,1,1,1,,0
.55627613,0,0,1,1,,0
9.517959,1,0,1,1,,0
.31185551,0,0,1,1,,0
.86031296,0,0,1,1,,0
.73606372,1,1,1,1,,0
1.7536383,1,1,1,1,,0
.73161538,0,1,1,1,,0
.07729163,1,1,1,1,,0
4.5782705,1,1,1,1,45,0
2.2997879,1,1,0,1,,0
1.8165463,1,0,1,0,0,0
.50240964,1,1,0,1,,0
.76778817,0,0,1,1,15,0
.87298388,0,1,1,1,,0
.28549353,0,1,0,1,,0
.66432486,1,1,1,1,,0
1.753979,1,0,1,1,15,0
1.0242961,1,1,0,1,,1
.27996549,0,1,1,1,,0
.61439412,0,1,1,1,,0
.14457449,1,1,1,0,5,0
.69045322,1,0,0,1,,0
.45087725,0,1,1,1,,0
1.3629172,0,1,1,1,,0
.70077425,1,0,0,1,,0
.19006491,1,1,0,1,,0
.70591322,1,1,0,0,,0
2.2511194,0,0,0,1,,0
.61458664,1,0,1,1,,0
.69186923,0,0,0,1,,0
.84866913,0,0,1,1,,0
.13766851,1,1,1,1,0,0
.84273242,1,1,1,0,,0
.44021004,1,0,0,1,,
.25764585,1,1,0,1,,0
2.1293635,1,0,1,1,,0
.29862687,1,1,1,1,,0
2.9139275,1,0,0,1,,0
.06482011,1,1,1,1,,0
2.6028865,1,0,0,0,15,0
.7649866,0,1,0,1,,0
.10628557,1,1,1,1,,0
.25900401,1,1,0,1,,0
.13821047,1,1,1,1,,0
.57539539,1,1,1,1,,0
1.3374454,0,1,1,1,,0
1.83741,0,0,1,1,,0
.42005665,0,0,0,1,,0
.27896037,1,1,0,1,,0
9.1747376,1,0,0,1,15,0
.26140341,1,1,1,1,,0
.88179306,0,0,1,0,90,0
.49614201,1,0,1,1,,0
1.3051308,1,1,1,1,,0
.98046617,0,0,1,1,,0
.15247279,1,0,1,1,,0
.27272547,1,0,0,1,0,0
.43657829,0,1,1,1,,0
.85440067,0,0,1,1,,0
.87775155,1,1,1,1,5,0
.59560114,0,0,1,1,,0
.91391106,1,0,1,1,,0
.24530314,1,1,0,0,,0
1.2009792,0,0,1,1,,0
.11084096,1,0,1,1,,0
1.6333297,1,0,1,1,,0
.68597169,1,0,1,0,0,0
.23331816,1,1,1,1,,0
.35856589,1,1,1,1,15,0
.71699088,0,1,0,1,0,0
.1116204,1,1,1,0,0,0
.82713838,1,1,1,1,,0
1.0540986,0,1,1,1,,0
.91629661,0,1,1,1,,0
.15352011,1,1,1,1,,0
.84470332,1,0,0,1,,0
.36459056,0,0,1,1,90,0
4.1037011,1,0,0,1,90,0
.35727711,0,0,1,1,,0
.57652488,0,0,0,0,15,0
1.4097958,0,0,0,1,15,0
.19034208,1,1,1,0,,0
.83927151,0,0,1,0,,0
1.0210493,0,0,1,1,,0
.99380803,0,1,0,1,5,0
.18122161,1,1,1,0,,0
.95653016,0,0,0,1,,0
1.5016109,1,1,1,1,,0
1.3435387,0,0,1,1,,0
.47342125,1,1,1,0,,0
.45064403,0,0,1,0,5,0
.49614201,1,0,1,1,,0
.66193805,0,0,0,1,90,0
.71187994,1,1,1,1,,0
.35032182,1,0,1,1,,0
.18617525,1,0,1,1,0,0
6.3753077,1,0,0,1,,0
.29319812,1,1,1,1,,0
3.5848297,0,0,0,1,,0
.88031256,0,0,0,0,0,0
.51917914,1,1,0,1,,1
.70450774,1,1,0,1,,0
2.5561942,1,1,0,1,,0
.65178131,0,0,1,0,,0
.90042613,1,1,0,0,,0
.81843348,0,1,1,1,,0
.86577893,1,1,1,1,,0
.66888331,0,0,0,1,,0
.36460254,0,0,1,0,,0
.67275758,1,1,1,1,5,0
.35196845,1,1,0,0,,0
2.0361459,1,1,0,1,5,0
.29886644,0,0,1,1,,0
.37024936,1,0,1,1,,0
.70850612,0,1,0,1,,0
.86072286,1,1,1,1,,0
.13766851,1,1,1,1,,0
.47002071,1,0,1,1,,0
.66462606,0,0,1,0,,0
2.0730432,1,1,1,1,,0
.9368437,1,1,1,1,90,0
.63060227,0,1,1,1,,0
.74631377,0,0,1,1,,0
.43369845,0,0,1,1,,0
.55996744,1,0,1,1,,0
.62704173,1,0,1,0,,0
.36834622,1,1,1,1,,0
.97494889,1,1,1,1,45,0
.3562709,0,0,1,1,,0
3.2751927,1,0,0,1,,0
.50218737,1,1,1,1,,0
1.1643822,0,1,1,1,,0
1.5193317,0,1,1,1,,0
.33736531,0,0,1,1,,0
.71250581,1,1,1,1,,0
.32197807,1,0,1,1,,0
.5754594,0,0,0,1,,0
.00010626,1,1,0,1,,0
.72169544,1,1,1,1,,0
.98995315,0,1,1,0,,0
.56742706,1,1,1,1,,0
.48886936,1,0,1,0,,0
.13561939,0,0,1,1,45,0
1.9751963,0,1,0,0,5,0
1.0596,0,0,0,1,,0
.89483456,1,1,0,1,,0
.73660472,0,1,1,1,,0
.7597476,1,1,1,1,,0
1.0988854,0,1,1,1,,0
.48886936,1,1,1,1,0,0
1.4149729,1,1,1,1,,0
.39771986,0,0,1,1,,0
1.9164921,0,0,1,1,,0
1.4773541,0,0,0,1,,0
2.4982775,1,0,1,1,5,0
.73434209,1,1,0,1,,0
.76542156,1,1,0,1,5,0
1.939814,1,1,1,1,,0
1.1516898,0,0,1,1,,0
1.8342812,0,1,0,1,,0
.60436173,0,0,1,0,,0
.73000922,0,0,0,0,,0
.38237993,0,0,0,1,15,0
.00011843,1,0,1,1,,0
2.0543988,0,1,0,1,,0
.82025246,0,0,1,0,15,0
.62843993,1,1,0,1,,0
.36893129,0,1,1,0,15,0
.36376084,1,0,1,1,,0
.95653016,0,0,0,1,,0
1.3004769,0,0,1,0,,0
1.1665544,1,1,1,1,,0
2.3345087,0,0,0,0,15,0
.19034208,1,1,1,1,15,0
.16947845,1,1,1,1,,0
2.9757726,1,1,0,1,,0
.60549607,0,0,0,1,,0
1.2808819,0,1,1,0,5,0
.11103632,1,1,1,1,0,0
.62765003,0,0,1,1,,0
.29651089,0,0,1,1,,0
.57539539,1,1,1,1,5,0
1.0656491,0,1,1,1,15,0
.32373583,1,0,1,0,,0
.39939521,0,0,1,1,,0
.15324999,1,1,1,1,15,0
.8479109,0,0,1,1,,0
.33605677,0,1,1,1,,0
.38111406,0,0,1,1,,0
.88960417,0,0,1,0,,0
.75603382,1,1,0,1,,0
.57609872,0,0,1,0,15,0
.44872452,1,1,0,1,90,0
.79374994,1,0,1,1,,0
.60333581,0,0,1,0,5,0
1.1236926,1,1,1,1,,0
.85823138,1,1,1,1,5,0
.54273782,0,1,1,1,,0
.33413657,1,1,1,1,,1
.7416328,0,0,0,1,,0
.48435221,0,0,1,0,5,0
.00010936,1,1,1,0,,0
.00010594,1,1,1,1,45,0
.52868292,0,0,0,1,,0
1.3297963,1,0,1,0,5,0
.5214851,0,0,1,1,,0
.84722849,0,1,1,1,0,0
1.0303561,1,1,1,0,5,0
1.1856604,0,0,1,1,,0
1.6593693,0,1,1,1,5,0
.18336659,1,1,1,0,,0
.55627613,0,0,1,0,,0
.50896901,1,0,1,1,15,0
.83113632,0,0,0,0,,0
.57061078,0,0,1,1,15,1
2.5870954,0,0,0,1,45,0
.71052341,1,0,1,0,,0
1.2564662,0,1,1,1,,0
1.7910001,0,0,0,0,,0
.4020862,1,1,0,1,,0
.60775208,0,0,0,1,,0
.48094495,0,0,0,1,,0
3.6199797,0,0,1,0,15,0
.57763312,0,0,1,1,0,0
.83699015,0,1,0,1,,0
.43509926,0,0,1,1,,0
.52401275,0,1,0,1,,0
.74173335,0,1,1,1,,0
.5549865,0,0,1,1,,0
.57906552,1,1,1,1,,0
.42572666,0,0,0,1,,
1.3475812,1,1,0,1,,0
.98511878,1,1,1,0,,0
1.0045353,1,0,0,0,0,0
.22799235,1,1,1,1,15,0
1.0707049,0,1,0,1,,0
1.1482918,0,1,0,0,,0
1.5150913,0,1,1,0,,0
.4709813,1,0,1,1,45,0
.7258438,0,0,0,1,0,0
.35084235,1,1,1,1,,0
2.0280638,0,0,0,0,,0
.55288288,1,1,0,1,,0
1.6393078,0,0,1,1,,0
1.1820816,0,0,1,1,,0
.65927964,0,0,1,1,,0
1.5472166,0,0,1,0,,0
.72903593,0,0,0,1,,0
.76257746,0,0,0,1,,0
.71813583,0,1,1,0,45,0
1.1516898,0,0,1,1,,0
.31790953,1,0,1,1,90,0
.3320506,0,0,1,1,,0
1.7074205,0,0,1,1,,0
.83699015,0,1,0,1,,0
.89088719,0,0,1,0,,0
.30925049,0,0,1,1,,0
.40962642,1,1,1,1,,0
1.7007084,0,0,0,1,,0
.69158098,0,0,1,1,0,0
.49783478,0,0,0,0,,0
.23713531,0,0,1,1,,0
.89750957,0,0,1,1,,0
2.4498797,0,0,0,1,,0
.58733116,1,0,1,0,,0
.48929178,0,0,1,0,,0
.74173335,0,0,1,1,,0
1.0571641,0,0,0,1,,0
2.1979953,0,0,0,0,,0
.57763312,0,0,1,1,,0
.83949441,1,0,0,1,15,0
1.1514332,0,0,0,0,15,0
.5549865,0,0,1,1,0,0
1.2252094,0,0,1,1,15,0
.66845444,1,0,0,1,15,0
9.7792039,1,0,0,0,,0
.5214851,0,0,1,0,,0
.64612906,0,0,0,1,,0
.5934879,0,0,1,0,0,0
3.9742795,0,1,0,1,,0
.29923404,1,0,0,1,,0
1.0536362,0,0,0,1,,0
2.0321959,1,0,0,1,,0
.31840662,0,1,0,1,,0
.32390141,1,1,1,1,,0
.99380803,0,1,0,1,15,0
.52132446,0,0,1,0,,0
.85440067,0,0,1,0,,0
.79618269,1,1,1,1,,
1.2065555,0,0,0,1,,0
.86197691,0,0,1,0,0,0
.60775208,0,0,0,1,,0
.99380803,0,1,0,0,15,0
1.3478483,0,0,0,1,,0
.93784819,0,0,1,0,,0
.56787054,1,0,0,1,,0
.42925136,0,0,1,0,,0
.2600276,0,0,1,0,,0
.64535185,0,0,1,1,,0
.99380803,0,1,0,1,0,0
.62413407,1,1,1,1,,0
.90555376,0,0,1,1,,0
.85373324,0,1,0,0,,0
.31935111,1,1,1,1,15,0
.6316598,0,0,1,1,5,0
1.1204254,1,1,1,1,,0
.57113549,1,0,1,1,,0
.45266574,0,0,1,1,,0
.21922846,1,1,1,1,15,0
.45913569,1,0,1,1,15,0
.5703561,1,0,1,1,,0
.50968627,0,0,1,1,,0
1.1691761,1,1,0,1,,0
2.0869841,1,0,1,1,,0
.9473551,0,0,1,0,,0
.87571056,1,1,0,0,5,0
.29651089,0,0,1,1,5,0
.72329675,0,0,1,1,,0
2.0333852,0,0,0,1,,0
1.1179767,0,0,1,1,,0
.77093706,0,0,1,1,,0
1.5864363,1,1,1,1,,0
.86002927,0,0,1,1,,0
.98511878,1,1,1,0,,0
1.1127067,1,0,1,1,,0
2.1929267,1,0,0,1,5,0
1.4013296,1,0,1,0,,0
.82993851,1,0,1,1,15,0
.40406337,1,1,1,0,,1
.50040752,0,0,0,1,,0
.70975137,1,1,1,1,0,0
3.0408737,1,1,1,1,,0
.83209618,0,0,0,1,,0
.55895685,0,0,1,0,,0
.38111406,0,0,1,1,,0
7.017612,1,1,1,1,,0
.87148876,0,0,0,1,,0
.33395391,0,0,1,0,,0
.24951801,0,0,1,1,,0
1.5310142,0,0,0,1,5,0
.64612906,0,0,0,1,,0
.5214851,0,0,1,1,5,0
.96059173,1,0,1,1,15,0
.13766851,1,1,1,1,90,0
